CITY,SECTOR_ID,SECTOR_NAME,ENODEBID,ENODEB_NAME,EARFCN,PCI,PSS,SSS,TAC,VENDOR,LONGITUDE,LATITUDE,STYLE,AZIMUTH,HEIGHT,ELECTTILT,MECHTILT,TOTLETILT
三门峡,47435-2,三门峡渑池槐英村-HLHF-3,47435,三门峡渑池槐英村-HLHF,38400,302,2,100,18833,华为,111.60992,34.75762,宏站,240,43,6,3,9
三门峡,47436-0,三门峡渑池黄门-HLHF-1,47436,三门峡渑池黄门-HLHF,38400,311,2,103,14339,华为,111.58101,34.77741,宏站,0,23,6,3,9
三门峡,47436-1,三门峡渑池黄门-HLHF-2,47436,三门峡渑池黄门-HLHF,38400,310,1,103,14339,华为,111.58101,34.77741,宏站,120,23,6,3,9
三门峡,47436-2,三门峡渑池黄门-HLHF-3,47436,三门峡渑池黄门-HLHF,38400,309,0,103,14339,华为,111.58101,34.77741,宏站,240,23,6,3,9
三门峡,47437-0,三门峡渑池贾家洼-HLHF-1,47437,三门峡渑池贾家洼-HLHF,38400,96,0,32,14339,华为,111.70501,34.83711,宏站,0,43,6,3,9
三门峡,47437-1,三门峡渑池贾家洼-HLHF-2,47437,三门峡渑池贾家洼-HLHF,38400,97,1,32,14339,华为,111.70501,34.83711,宏站,120,43,6,3,9
三门峡,47437-2,三门峡渑池贾家洼-HLHF-3,47437,三门峡渑池贾家洼-HLHF,38400,98,2,32,14339,华为,111.70501,34.83711,宏站,240,43,6,3,9
三门峡,47438-0,三门峡渑池涧北-HLHF-1,47438,三门峡渑池涧北-HLHF,38400,403,1,134,14563,华为,111.77901,34.69461,宏站,0,43,6,3,9
三门峡,47438-1,三门峡渑池涧北-HLHF-2,47438,三门峡渑池涧北-HLHF,38400,402,0,134,14563,华为,111.77901,34.69461,宏站,120,43,6,3,9
三门峡,47438-2,三门峡渑池涧北-HLHF-3,47438,三门峡渑池涧北-HLHF,38400,404,2,134,14563,华为,111.77901,34.69461,宏站,240,43,6,3,9
三门峡,47439-0,三门峡渑池刘村-HLHF-1,47439,三门峡渑池刘村-HLHF,38400,195,0,65,14467,华为,112.00366,34.77179,宏站,0,43,6,3,9
三门峡,47439-1,三门峡渑池刘村-HLHF-2,47439,三门峡渑池刘村-HLHF,38400,196,1,65,14467,华为,112.00366,34.77179,宏站,120,43,6,3,9
三门峡,47439-2,三门峡渑池刘村-HLHF-3,47439,三门峡渑池刘村-HLHF,38400,197,2,65,14467,华为,112.00366,34.77179,宏站,250,43,6,8,14
三门峡,47440-0,三门峡渑池铝电集团-HLHF-1,47440,三门峡渑池铝电集团-HLHF,38400,122,2,40,14339,华为,111.80501,34.81721,宏站,0,23,6,3,9
三门峡,47440-1,三门峡渑池铝电集团-HLHF-2,47440,三门峡渑池铝电集团-HLHF,38400,120,0,40,14339,华为,111.80501,34.81721,宏站,120,23,6,3,9
三门峡,47440-2,三门峡渑池铝电集团-HLHF-3,47440,三门峡渑池铝电集团-HLHF,38400,121,1,40,14339,华为,111.80501,34.81721,宏站,240,23,6,3,9
三门峡,47441-0,三门峡渑池裴窑-HLHF-1,47441,三门峡渑池裴窑-HLHF,38400,93,0,31,14531,华为,111.73842,34.81381,宏站,0,30,6,3,9
三门峡,47441-1,三门峡渑池裴窑-HLHF-2,47441,三门峡渑池裴窑-HLHF,38400,94,1,31,14531,华为,111.73842,34.81381,宏站,120,30,6,3,9
三门峡,47441-2,三门峡渑池裴窑-HLHF-3,47441,三门峡渑池裴窑-HLHF,38400,95,2,31,14531,华为,111.73842,34.81381,宏站,240,30,6,3,9
三门峡,47442-0,三门峡渑池三化沟-HLHF-1,47442,三门峡渑池三化沟-HLHF,38400,338,2,112,14339,华为,111.60394,34.79815,宏站,0,15,6,3,9
三门峡,47442-1,三门峡渑池三化沟-HLHF-2,47442,三门峡渑池三化沟-HLHF,38400,337,1,112,14339,华为,111.60394,34.79815,宏站,120,15,6,3,9
三门峡,47442-2,三门峡渑池三化沟-HLHF-3,47442,三门峡渑池三化沟-HLHF,38400,336,0,112,14339,华为,111.60394,34.79815,宏站,240,15,6,3,9
三门峡,47443-0,三门峡渑池塔泥-HLHF-1,47443,三门峡渑池塔泥-HLHF,38400,3,0,1,14563,华为,111.82057,34.75919,宏站,0,43,6,3,9
三门峡,47443-1,三门峡渑池塔泥-HLHF-2,47443,三门峡渑池塔泥-HLHF,38400,4,1,1,14563,华为,111.82057,34.75919,宏站,120,43,6,3,9
三门峡,47443-2,三门峡渑池塔泥-HLHF-3,47443,三门峡渑池塔泥-HLHF,38400,5,2,1,14563,华为,111.82057,34.75919,宏站,240,43,6,3,9
三门峡,47444-0,三门峡渑池西阳街-HLHF-1,47444,三门峡渑池西阳街-HLHF,38400,190,1,63,14531,华为,111.80378,34.7808,宏站,0,43,6,4,10
三门峡,47444-1,三门峡渑池西阳街-HLHF-2,47444,三门峡渑池西阳街-HLHF,38400,189,0,63,14531,华为,111.80378,34.7808,宏站,120,43,6,4,10
三门峡,47444-2,三门峡渑池西阳街-HLHF-3,47444,三门峡渑池西阳街-HLHF,38400,191,2,63,14531,华为,111.80378,34.7808,宏站,315,43,6,1,7
三门峡,47445-0,三门峡渑池杨村矿机关楼-HLHF-1,47445,三门峡渑池杨村矿机关楼-HLHF,38400,37,1,12,18833,华为,111.72167,34.72335,宏站,0,23,6,3,9
三门峡,47445-1,三门峡渑池杨村矿机关楼-HLHF-2,47445,三门峡渑池杨村矿机关楼-HLHF,38400,36,0,12,18833,华为,111.72167,34.72335,宏站,120,23,6,3,9
三门峡,47445-2,三门峡渑池杨村矿机关楼-HLHF-3,47445,三门峡渑池杨村矿机关楼-HLHF,38400,38,2,12,18833,华为,111.72167,34.72335,宏站,240,23,6,3,9
三门峡,47446-0,三门峡渑池仰韶-HLHF-1,47446,三门峡渑池仰韶-HLHF,38400,137,2,45,14531,华为,111.75301,34.79241,宏站,0,48,6,3,9
三门峡,47446-1,三门峡渑池仰韶-HLHF-2,47446,三门峡渑池仰韶-HLHF,38400,136,1,45,14531,华为,111.75301,34.79241,宏站,120,48,6,3,9
三门峡,47446-2,三门峡渑池仰韶-HLHF-3,47446,三门峡渑池仰韶-HLHF,38400,135,0,45,14531,华为,111.75301,34.79241,宏站,240,48,6,3,9
三门峡,47447-0,三门峡渑池朱城-HLHF-1,47447,三门峡渑池朱城-HLHF,38400,493,1,164,14531,华为,111.68301,34.76631,宏站,0,43,6,3,9
三门峡,47447-1,三门峡渑池朱城-HLHF-2,47447,三门峡渑池朱城-HLHF,38400,492,0,164,14531,华为,111.68301,34.76631,宏站,120,43,6,3,9
三门峡,47447-2,三门峡渑池朱城-HLHF-3,47447,三门峡渑池朱城-HLHF,38400,494,2,164,14531,华为,111.68301,34.76631,宏站,240,43,6,3,9
三门峡,47448-0,三门峡陕县蔡白村-HLHF-1,47448,三门峡陕县蔡白村-HLHF,38400,356,2,118,14387,华为,111.16243,34.73261,宏站,0,18,6,3,9
三门峡,47448-1,三门峡陕县蔡白村-HLHF-2,47448,三门峡陕县蔡白村-HLHF,38400,355,1,118,14387,华为,111.16243,34.73261,宏站,120,18,6,3,9
三门峡,47448-2,三门峡陕县蔡白村-HLHF-3,47448,三门峡陕县蔡白村-HLHF,38400,354,0,118,14387,华为,111.16243,34.73261,宏站,240,18,6,3,9
三门峡,47449-0,三门峡陕县城村-HLHF-1,47449,三门峡陕县城村-HLHF,38400,367,1,122,14387,华为,111.06501,34.73141,宏站,0,25,6,3,9
三门峡,47449-1,三门峡陕县城村-HLHF-2,47449,三门峡陕县城村-HLHF,38400,366,0,122,14387,华为,111.06501,34.73141,宏站,120,25,6,3,9
三门峡,47449-2,三门峡陕县城村-HLHF-3,47449,三门峡陕县城村-HLHF,38400,368,2,122,14387,华为,111.06501,34.73141,宏站,240,25,6,3,9
三门峡,47450-0,三门峡陕县东凡-HLHF-1,47450,三门峡陕县东凡-HLHF,38400,209,2,69,18833,华为,111.31401,34.68701,宏站,0,43,6,3,9
三门峡,47450-1,三门峡陕县东凡-HLHF-2,47450,三门峡陕县东凡-HLHF,38400,207,0,69,18833,华为,111.31401,34.68701,宏站,120,43,6,3,9
三门峡,47450-2,三门峡陕县东凡-HLHF-3,47450,三门峡陕县东凡-HLHF,38400,208,1,69,18833,华为,111.31401,34.68701,宏站,240,43,6,3,9
三门峡,47451-0,三门峡陕县甘山-HLHF-1,47451,三门峡陕县甘山-HLHF,38400,191,2,63,14547,华为,111.22401,34.51261,宏站,0,15,6,3,9
三门峡,47451-1,三门峡陕县甘山-HLHF-2,47451,三门峡陕县甘山-HLHF,38400,190,1,63,14547,华为,111.22401,34.51261,宏站,120,15,6,3,9
三门峡,47451-2,三门峡陕县甘山-HLHF-3,47451,三门峡陕县甘山-HLHF,38400,189,0,63,14547,华为,111.22401,34.51261,宏站,240,15,6,3,9
三门峡,47452-0,三门峡陕县甘山公园口-HLHF-1,47452,三门峡陕县甘山公园口-HLHF,38400,152,2,50,14547,华为,111.21501,34.56241,宏站,90,33,6,3,9
三门峡,47452-1,三门峡陕县甘山公园口-HLHF-2,47452,三门峡陕县甘山公园口-HLHF,38400,150,0,50,14547,华为,111.21501,34.56241,宏站,210,33,6,3,9
三门峡,47452-2,三门峡陕县甘山公园口-HLHF-3,47452,三门峡陕县甘山公园口-HLHF,38400,151,1,50,14547,华为,111.21501,34.56241,宏站,310,33,6,3,9
三门峡,47453-1,三门峡陕县甘山羊十八-HLHF-2,47453,三门峡陕县甘山羊十八-HLHF,38400,477,0,159,14547,华为,111.23434,34.526378,宏站,90,8,3,2,5
三门峡,47453-2,三门峡陕县甘山羊十八-HLHF-3,47453,三门峡陕县甘山羊十八-HLHF,38400,478,1,159,14547,华为,111.23434,34.526378,宏站,250,10,6,0,6
三门峡,47454-0,三门峡陕县甘山棠荫-HLHF-1,47454,三门峡陕县甘山棠荫-HLHF,38400,158,2,52,14547,华为,111.21014,34.49737,宏站,0,28,3,2,5
三门峡,47454-1,三门峡陕县甘山棠荫-HLHF-2,47454,三门峡陕县甘山棠荫-HLHF,38400,156,0,52,14547,华为,111.21014,34.49737,宏站,120,28,3,2,5
三门峡,47454-2,三门峡陕县甘山棠荫-HLHF-3,47454,三门峡陕县甘山棠荫-HLHF,38400,157,1,52,14547,华为,111.21014,34.49737,宏站,240,28,3,2,5
三门峡,47455-0,三门峡陕县甘山大门-HLHF-1,47455,三门峡陕县甘山大门-HLHF,38400,494,2,164,14547,华为,111.218712,34.549056,宏站,10,28,3,2,5
三门峡,47455-1,三门峡陕县甘山大门-HLHF-2,47455,三门峡陕县甘山大门-HLHF,38400,492,0,164,14547,华为,111.218712,34.549056,宏站,160,28,3,2,5
三门峡,47456-0,三门峡陕县观音堂工业园-HLHF-1,47456,三门峡陕县观音堂工业园-HLHF,38400,39,0,13,18833,华为,111.55885,34.69024,宏站,0,13,6,3,9
三门峡,47456-1,三门峡陕县观音堂工业园-HLHF-2,47456,三门峡陕县观音堂工业园-HLHF,38400,41,2,13,18833,华为,111.55885,34.69024,宏站,120,13,6,3,9
三门峡,47456-2,三门峡陕县观音堂工业园-HLHF-3,47456,三门峡陕县观音堂工业园-HLHF,38400,40,1,13,18833,华为,111.55885,34.69024,宏站,240,13,6,3,9
三门峡,47457-0,三门峡陕县吕家崖-HLHF-1,47457,三门峡陕县吕家崖-HLHF,38400,232,1,77,14387,华为,111.11401,34.72911,宏站,0,33,6,6,12
三门峡,47457-1,三门峡陕县吕家崖-HLHF-2,47457,三门峡陕县吕家崖-HLHF,38400,233,2,77,14387,华为,111.11401,34.72911,宏站,125,30,6,3,9
三门峡,47457-2,三门峡陕县吕家崖-HLHF-3,47457,三门峡陕县吕家崖-HLHF,38400,231,0,77,14387,华为,111.11401,34.72911,宏站,240,33,6,6,12
三门峡,47458-0,三门峡陕县庙沟-HLHF-1,47458,三门峡陕县庙沟-HLHF,38400,408,0,136,18833,华为,111.42901,34.72311,宏站,0,43,6,3,9
三门峡,47458-1,三门峡陕县庙沟-HLHF-2,47458,三门峡陕县庙沟-HLHF,38400,410,2,136,18833,华为,111.42901,34.72311,宏站,120,43,6,3,9
三门峡,47458-2,三门峡陕县庙沟-HLHF-3,47458,三门峡陕县庙沟-HLHF,38400,409,1,136,18833,华为,111.42901,34.72311,宏站,240,43,6,3,9
三门峡,47459-0,三门峡渑池热能公司-HLHF-1,47459,三门峡渑池热能公司-HLHF,38400,6,0,2,14563,华为,111.80526,34.76128,宏站,50,28,3,3,6
三门峡,47459-1,三门峡渑池热能公司-HLHF-2,47459,三门峡渑池热能公司-HLHF,38400,7,1,2,14563,华为,111.80526,34.76128,宏站,140,28,3,3,6
三门峡,47459-2,三门峡渑池热能公司-HLHF-3,47459,三门峡渑池热能公司-HLHF,38400,8,2,2,14563,华为,111.80526,34.76128,宏站,210,28,3,5,8
三门峡,47460-0,三门峡陕县石堆-HLHF-1,47460,三门峡陕县石堆-HLHF,38400,133,1,44,18833,华为,111.59001,34.69491,宏站,300,43,6,5,11
三门峡,47460-1,三门峡陕县石堆-HLHF-2,47460,三门峡陕县石堆-HLHF,38400,134,2,44,18833,华为,111.59001,34.69491,宏站,120,43,6,3,9
三门峡,47460-2,三门峡陕县石堆-HLHF-3,47460,三门峡陕县石堆-HLHF,38400,132,0,44,18833,华为,111.59001,34.69491,宏站,240,43,6,3,9
三门峡,47461-0,三门峡陕县石壕煤矿-HLHF-1,47461,三门峡陕县石壕煤矿-HLHF,38400,154,1,51,18833,华为,111.54601,34.73251,宏站,0,43,6,3,9
三门峡,47461-1,三门峡陕县石壕煤矿-HLHF-2,47461,三门峡陕县石壕煤矿-HLHF,38400,155,2,51,18833,华为,111.54601,34.73251,宏站,120,43,6,3,9
三门峡,47461-2,三门峡陕县石壕煤矿-HLHF-3,47461,三门峡陕县石壕煤矿-HLHF,38400,153,0,51,18833,华为,111.54601,34.73251,宏站,240,43,6,3,9
三门峡,47462-0,三门峡陕县石壕一-HLHF-1,47462,三门峡陕县石壕一-HLHF,38400,126,0,42,18833,华为,111.52126,34.7341,宏站,0,48,6,3,9
三门峡,47462-1,三门峡陕县石壕一-HLHF-2,47462,三门峡陕县石壕一-HLHF,38400,128,2,42,18833,华为,111.52126,34.7341,宏站,120,48,6,3,9
三门峡,47462-2,三门峡陕县石壕一-HLHF-3,47462,三门峡陕县石壕一-HLHF,38400,127,1,42,18833,华为,111.52126,34.7341,宏站,240,48,6,3,9
三门峡,47463-0,三门峡陕县杨庄-HLHF-1,47463,三门峡陕县杨庄-HLHF,38400,148,1,49,14339,华为,111.49701,34.80051,宏站,0,9,6,3,9
三门峡,47463-1,三门峡陕县杨庄-HLHF-2,47463,三门峡陕县杨庄-HLHF,38400,147,0,49,14339,华为,111.49701,34.80051,宏站,120,9,6,3,9
三门峡,47464-0,三门峡陕县支建煤矿-HLHF-1,47464,三门峡陕县支建煤矿-HLHF,38400,231,0,77,14339,华为,111.49045,34.79774,宏站,0,43,6,3,9
三门峡,47464-1,三门峡陕县支建煤矿-HLHF-2,47464,三门峡陕县支建煤矿-HLHF,38400,232,1,77,14339,华为,111.49045,34.79774,宏站,120,43,6,3,9
三门峡,47464-2,三门峡陕县支建煤矿-HLHF-3,47464,三门峡陕县支建煤矿-HLHF,38400,233,2,77,14339,华为,111.49045,34.79774,宏站,240,43,6,3,9
三门峡,47465-0,三门峡陕县支社-HLHF-1,47465,三门峡陕县支社-HLHF,38400,43,1,14,14339,华为,111.52401,34.82631,宏站,0,38,6,3,9
三门峡,47465-1,三门峡陕县支社-HLHF-2,47465,三门峡陕县支社-HLHF,38400,44,2,14,14339,华为,111.52401,34.82631,宏站,120,38,6,3,9
三门峡,47465-2,三门峡陕县支社-HLHF-3,47465,三门峡陕县支社-HLHF,38400,42,0,14,14339,华为,111.52401,34.82631,宏站,240,38,6,3,9
三门峡,47466-0,三门峡陕县中黄金-HLHF-1,47466,三门峡陕县中黄金-HLHF,38400,23,2,7,14387,华为,111.03799,34.6695887,宏站,0,28,3,2,5
三门峡,47466-1,三门峡陕县中黄金-HLHF-2,47466,三门峡陕县中黄金-HLHF,38400,21,0,7,14387,华为,111.03799,34.6695887,宏站,120,28,3,2,5
三门峡,47466-2,三门峡陕县中黄金-HLHF-3,47466,三门峡陕县中黄金-HLHF,38400,22,1,7,14387,华为,111.03799,34.6695887,宏站,240,28,3,2,5
三门峡,47467-0,三门峡义马常村派出所-HLHF-1,47467,三门峡义马常村派出所-HLHF,38400,245,2,81,14467,华为,111.921511,34.736033,宏站,0,28,6,3,9
三门峡,47467-1,三门峡义马常村派出所-HLHF-2,47467,三门峡义马常村派出所-HLHF,38400,244,1,81,14467,华为,111.921511,34.736033,宏站,120,28,6,3,9
三门峡,47467-2,三门峡义马常村派出所-HLHF-3,47467,三门峡义马常村派出所-HLHF,38400,243,0,81,14467,华为,111.921511,34.736033,宏站,240,28,6,3,9
三门峡,47468-0,三门峡义马东区小学-HLHF-1,47468,三门峡义马东区小学-HLHF,38400,258,0,86,14467,华为,111.916114,34.736399,宏站,350,28,3,2,5
三门峡,47468-1,三门峡义马东区小学-HLHF-2,47468,三门峡义马东区小学-HLHF,38400,260,2,86,14467,华为,111.916114,34.736399,宏站,100,28,3,2,5
三门峡,47468-2,三门峡义马东区小学-HLHF-3,47468,三门峡义马东区小学-HLHF,38400,259,1,86,14467,华为,111.916114,34.736399,宏站,280,28,3,2,5
三门峡,47469-0,三门峡义马郭庄-HLHF-1,47469,三门峡义马郭庄-HLHF,38400,108,0,36,14467,华为,111.95359,34.70317,宏站,0,33,6,3,9
三门峡,47469-1,三门峡义马郭庄-HLHF-2,47469,三门峡义马郭庄-HLHF,38400,110,2,36,14467,华为,111.95359,34.70317,宏站,120,33,6,3,9
三门峡,47469-2,三门峡义马郭庄-HLHF-3,47469,三门峡义马郭庄-HLHF,38400,109,1,36,14467,华为,111.95359,34.70317,宏站,240,33,6,3,9
三门峡,47470-0,三门峡义马南河-HLHF-1,47470,三门峡义马南河-HLHF,38400,31,1,10,14467,华为,111.94247,34.73386,宏站,0,43,6,3,9
三门峡,47470-1,三门峡义马南河-HLHF-2,47470,三门峡义马南河-HLHF,38400,32,2,10,14467,华为,111.94247,34.73386,宏站,120,43,6,3,9
三门峡,47470-2,三门峡义马南河-HLHF-3,47470,三门峡义马南河-HLHF,38400,30,0,10,14467,华为,111.94247,34.73386,宏站,240,43,6,3,9
三门峡,47471-16,三门峡天方创世佳苑小区-HLWE-1,47471,三门峡天方创世佳苑小区-HLWE,38950,66,0,22,14371,华为,111.20897,34.77341,室分,0,0,0,0,0
三门峡,47472-16,三门峡甘棠花园-HLWE-1,47472,三门峡甘棠花园-HLWE,38950,67,1,22,14451,华为,111.17642,34.79044,室分,0,0,0,0,0
三门峡,47473-16,三门峡华阳小区-HLWE-1,47473,三门峡华阳小区-HLWE,38950,68,2,22,18834,华为,111.18901,34.77791,室分,0,0,0,0,0
三门峡,47473-17,三门峡华辰中州快捷宾馆-HLWE-1,47473,三门峡华阳小区-HLWE,38950,82,1,27,18834,华为,111.17932,34.78074,室分,0,0,0,0,0
三门峡,47474-16,三门峡虢国博物馆-HLWE-1,47474,三门峡虢国博物馆-HLWE,38950,69,0,23,18834,华为,111.20445,34.786779,室分,0,0,0,0,0
三门峡,47475-16,三门峡丽景湾小区-HLWE-1,47475,三门峡丽景湾小区-HLWE,38950,70,1,23,14371,华为,111.21001,34.76011,室分,0,0,0,0,0
三门峡,47476-16,三门峡灵宝体育村家属院-HLWE-1,47476,三门峡灵宝体育村家属院-HLWE,38950,71,2,23,14483,华为,110.87705,34.51951,室分,0,0,0,0,0
三门峡,47477-16,三门峡灵宝黄金股份-HLWE-1,47477,三门峡灵宝黄金股份-HLWE,38950,72,0,24,14483,华为,110.88811,34.52483,室分,0,0,0,0,0
三门峡,47478-16,三门峡陕县神泉苑小区一-HLWE-1,47478,三门峡陕县神泉苑小区一-HLWE,38950,73,1,24,14387,华为,111.09452,34.71814,室分,0,0,0,0,0
三门峡,47479-16,三门峡陕县温塘小区-HLWE-1,47479,三门峡陕县温塘小区-HLWE,38950,74,2,24,14387,华为,111.10405,34.72571,室分,0,0,0,0,0
三门峡,47480-16,三门峡育贤花园植物园一-HLWE-1,47480,三门峡育贤花园植物园一-HLWE,38950,75,0,25,14371,华为,111.21062,34.76498,室分,0,0,0,0,0
三门峡,47481-16,三门峡育贤花园植物园二-HLWE-1,47481,三门峡育贤花园植物园二-HLWE,38950,76,1,25,14371,华为,111.21062,34.76498,室分,0,0,0,0,0
三门峡,47482-16,三门峡正和苑小区-HLWE-1,47482,三门峡正和苑小区-HLWE,38950,77,2,25,14451,华为,111.17205,34.77761,室分,0,0,0,0,0
三门峡,47483-16,三门峡陕县宾馆-HLWE-1,47483,三门峡陕县宾馆-HLWE,38950,78,0,26,14387,华为,111.09541,34.72126,室分,0,0,0,0,0
三门峡,47484-16,三门峡义马鸿泰购物中心-HLWE-1,47484,三门峡义马鸿泰购物中心-HLWE,38950,79,1,26,14419,华为,111.86907,34.75333,室分,0,0,0,0,0
三门峡,47485-16,三门峡灵宝电业局及电业局家属院-HLWE-1,47485,三门峡灵宝电业局及电业局家属院-HLWE,38950,80,2,26,14483,华为,110.88501,34.52551,室分,0,0,0,0,0
三门峡,47486-16,三门峡渑池县中原医院-HLWE-1,47486,三门峡渑池县中原医院-HLWE,38950,81,0,27,14531,华为,111.71195,34.78804,室分,0,0,0,0,0
三门峡,47488-16,三门峡陕县玉泊购物广场-HLWE-1,47488,三门峡陕县玉泊购物广场-HLWE,38950,83,2,27,14387,华为,111.07105,34.69061,室分,0,0,0,0,0
三门峡,47489-16,三门峡义马商务大厦-HLWE-1,47489,三门峡义马商务大厦-HLWE,38950,84,0,28,14419,华为,111.86789,34.74279,室分,0,0,0,0,0
三门峡,47490-16,三门峡市区商会大厦-HLWE-1,47490,三门峡市区商会大厦-HLWE,38950,85,1,28,14451,华为,111.16445,34.78217,室分,0,0,0,0,0
三门峡,47491-16,三门峡地税局大楼及地税局家属院-HLWE-1,47491,三门峡地税局大楼及地税局家属院-HLWE,38950,86,2,28,14451,华为,111.15305,34.79571,室分,0,0,0,0,0
三门峡,47492-16,三门峡渑池新华国际小区-HLWE-1,47492,三门峡渑池新华国际小区-HLWE,38950,87,0,29,14531,华为,111.76551,34.77184,室分,0,0,0,0,0
三门峡,47493-16,三门峡公园九号二期一-HLWE-1,47493,三门峡公园九号二期一-HLWE,38950,88,1,29,18834,华为,111.188955,34.781227,室分,0,0,0,0,0
三门峡,47494-16,三门峡天盛御景-HLWE-1,47494,三门峡天盛御景-HLWE,38950,89,2,29,18834,华为,111.18101,34.77991,室分,0,0,0,0,0
三门峡,47495-16,三门峡虢都花园一-HLWE-1,47495,三门峡虢都花园一-HLWE,38950,90,0,30,14451,华为,111.16701,34.78351,室分,0,0,0,0,0
三门峡,47496-16,三门峡虢都花园二-HLWE-1,47496,三门峡虢都花园二-HLWE,38950,91,1,30,14451,华为,111.16701,34.78351,室分,0,0,0,0,0
三门峡,47497-16,三门峡渑池广电大厦-HLWE-1,47497,三门峡渑池广电大厦-HLWE,38950,92,2,30,14531,华为,111.75852,34.77141,室分,0,0,0,0,0
三门峡,47498-16,三门峡华夏良子-HLWE-1,47498,三门峡华夏良子-HLWE,38950,93,0,31,18834,华为,111.18281,34.78019,室分,0,0,0,0,0
三门峡,47499-16,三门峡陕州花园-HLWE-1,47499,三门峡陕州花园-HLWE,38950,94,1,31,14387,华为,111.09887,34.72435,室分,0,0,0,0,0
三门峡,47500-16,三门峡工商银行大楼-HLWE-1,47500,三门峡工商银行大楼-HLWE,38950,95,2,31,14371,华为,111.19666,34.77055,室分,0,0,0,0,0
三门峡,47501-16,三门峡义马银杏小区一期-HLWE-1,47501,三门峡义马银杏小区一期-HLWE,38950,96,0,32,14419,华为,111.86001,34.75621,室分,0,0,0,0,0
三门峡,47502-16,三门峡灵宝火车站（高铁站）-HLWE-1,47502,三门峡灵宝火车站（高铁站）-HLWE,38950,97,1,32,14355,华为,110.683744,34.577947,室分,0,0,0,0,0
三门峡,47503-16,三门峡灵宝广电中心-HLWE-1,47503,三门峡灵宝广电中心-HLWE,38950,98,2,32,14483,华为,110.89401,34.53021,室分,0,0,0,0,0
三门峡,47504-16,三门峡陕县华阳电厂-HLWE-1,47504,三门峡陕县华阳电厂-HLWE,38950,99,0,33,14387,华为,111.03805,34.68341,室分,0,0,0,0,0
三门峡,47505-16,三门峡铂景湾一-HLWE-1,47505,三门峡铂景湾一-HLWE,38950,100,1,33,14371,华为,111.19705,34.76651,室分,0,0,0,0,0
三门峡,47506-16,三门峡灵宝新合作购物广场-HLWE-1,47506,三门峡灵宝新合作购物广场-HLWE,38950,101,2,33,18838,华为,110.86701,34.53181,室分,0,0,0,0,0
三门峡,47507-16,三门峡义马人民政府-HLWE-1,47507,三门峡义马人民政府-HLWE,38950,102,0,34,14419,华为,111.86905,34.74851,室分,0,0,0,0,0
三门峡,47508-16,三门峡虢风会馆-HLWE-1,47508,三门峡虢风会馆-HLWE,38950,103,1,34,14371,华为,111.21392,34.77146,室分,0,0,0,0,0
三门峡,47510-16,三门峡渑池金玫瑰大酒店-HLWE-1,47510,三门峡渑池金玫瑰大酒店-HLWE,38950,105,0,35,14563,华为,111.76025,34.76714,室分,0,0,0,0,0
三门峡,47512-16,三门峡京福华-HLWE-1,47512,三门峡京福华-HLWE,38950,107,2,35,14451,华为,111.18601,34.78661,室分,0,0,0,0,0
三门峡,47513-16,三门峡陕县千禧量贩-HLWE-1,47513,三门峡陕县千禧量贩-HLWE,38950,108,0,36,14387,华为,111.099873,34.723751,室分,0,0,0,0,0
三门峡,47514-16,三门峡公园九号二期二-HLWE-1,47514,三门峡公园九号二期二-HLWE,38950,110,2,36,18834,华为,111.188955,34.781227,室分,0,0,0,0,0
三门峡,47515-16,三门峡公园九号二期三-HLWE-1,47515,三门峡公园九号二期三-HLWE,38950,111,0,37,18834,华为,111.188955,34.781227,室分,0,0,0,0,0
三门峡,47516-16,三门峡铂景湾二-HLWE-1,47516,三门峡铂景湾二-HLWE,38950,112,1,37,14371,华为,111.19705,34.76651,室分,0,0,0,0,0
三门峡,47518-16,三门峡渑池交警队-HLWE-1,47518,三门峡渑池交警队-HLWE,38950,113,2,37,14563,华为,111.79647,34.76175,室分,0,0,0,0,0
三门峡,47519-16,三门峡义马银杏国际花园-HLWE-1,47519,三门峡义马银杏国际花园-HLWE,38950,114,0,38,14419,华为,111.87501,34.74961,室分,0,0,0,0,0
三门峡,47520-16,三门峡义马榕花宾馆-HLWE-1,47520,三门峡义马榕花宾馆-HLWE,38950,115,1,38,14419,华为,111.873474,34.746963,室分,0,0,0,0,0
三门峡,47521-16,三门峡灵宝金渠花园二-HLWE-1,47521,三门峡灵宝金渠花园二-HLWE,38950,222,0,74,14499,华为,110.882133,34.540897,室分,0,0,0,0,0
三门峡,47522-16,三门峡灵宝泰和小区二-HLWE-1,47522,三门峡灵宝泰和小区二-HLWE,38950,223,1,74,14483,华为,110.89075,34.52885,室分,0,0,0,0,0
三门峡,47523-16,三门峡渑池万洋国际城二-HLWE-1,47523,三门峡渑池万洋国际城二-HLWE,38950,226,1,75,14563,华为,111.79666,34.75776,室分,0,0,0,0,0
三门峡,47524-16,三门峡灵宝金渠花园一-HLWE-1,47524,三门峡灵宝金渠花园一-HLWE,38950,119,2,39,14499,华为,110.882133,34.540897,室分,0,0,0,0,0
三门峡,47525-16,三门峡灵宝凯旋城商贸中心-HLWE-1,47525,三门峡灵宝凯旋城商贸中心-HLWE,38950,120,0,40,14483,华为,110.8865,34.534073,室分,0,0,0,0,0
三门峡,47526-16,三门峡灵宝金湖花园-HLWE-1,47526,三门峡灵宝金湖花园-HLWE,38950,121,1,40,14499,华为,110.88737,34.53636,室分,0,0,0,0,0
